"","workerid","rt","statements","weight","pronoun","question","profession","correctResponse","response","slide_number_in_experiment","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.time_in_minutes","Answer.catch_trials"
"635",19,14742,"[u'The cheerleader arrived early for the game.', u' was amazed to see how many people were there.']",10.77,"He","Did the cheerleader arrive late for the game?","cheerleader","No","[13602, 2736, 1337, 2696, u'No']",11,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"636",19,17174,"[u'The taxi driver took the twenty dollar bill.', u' immediately thought it might be counterfeit.']",2.5,"He","Was the taxi driver handed a five dollar bill?","taxi driver","No","[11274, 6885, 2183, 1386, u'No']",12,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"637",19,10294,"[u'The receptionist received an invitation to a charity benefit.', u' decided not to go because there was a lot piling up at work.']",9.57,"She","Did the receptionist receive an invitation to a charity benefit?","receptionist","Yes","[6099, 1962, 2514, 1709, u'Yes']",13,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"638",19,8528,"[u'The interior designer inspected the ballroom before the gala.', u' found everything in perfect order.']",6.7,"She","Was the interior designer inspecting the garden?","interior designer","No","[5231, 792, 2226, 1254, u'No']",14,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"639",19,7300,"[u'The butcher seemed a little distracted.', u' said that there were several family members who were in the hospital.']",1.77,"She","Was the butcher happy?","butcher","No","[5160, 1017, 1318, 1962, u'No']",15,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"640",19,7262,"[u'The psychologist liked to visit the zoo.', u' found watching the animals to be a perfect way to relax after work.']",5.73,"He","Did the psychologist like to visit the zoo after work?","psychologist","Yes","[4732, 1159, 1029, 1558, u'Yes']",16,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"641",19,11640,"[u'The secretary distributed an urgent memo.', u' made is clear that work would continue as normal.']",9.7,"She","Was the memo the secretary distributed urgent?","secretary","Yes","[7417, 854, 1255, 2687, u'No']",17,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"642",19,8261,"[u'The swimmer attended a press conference before the latest competition.', u' said that there was every reason to expect a gold medal.']",5.83,"She","Was the swimmer at a press conference?","swimmer","Yes","[7362, 2030, 1719, 1662, u'Yes']",18,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"643",19,13294,"[u'The plumber stopped by the diner on the way home from work.', u' ordered the special: catfish sandwich and fries.']",1.83,"He","Was the special a catfish sandwhich?","plumber","Yes","[5223, 999, 1581, 1573, u'No']",19,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"644",19,7110,"[u'The midwife read the newspaper everyday.', u' tried to keep informed about national and world news.']",10.27,"She","Did the midwife read the newspaper only once a week?","midwife","No","[9952, 698, 2036, 1305, u'No']",20,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"645",19,6545,"[u'The football player spent hours in the whirlpool each day.', u' had injured an ankle, and the whirlpool eased the pain.']",1.57,"He","Had the football player injured an ankle?","football player","Yes","[4149, 659, 1373, 1391, u'Yes']",21,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"646",19,7821,"[u'The singer spent hours every week watching television.', u' would watch even more if it were possible.']",6.13,"He","Did the singer like watching television?","singer","Yes","[5435, 810, 1976, 1178, u'Yes']",22,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"647",19,9876,"[u'The carpenter walked to the grocery store.', u' didn&quotechart make eye contact with anyone passing by.']",2.47,"She","Did the carpenter make eye contact with passersby?","carpenter","No","[5695, 604, 1816, 1956, 2187, u'No']",23,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"648",19,9881,"[u'The pilot announced the time and the weather.', u' indicated that the plane would be landing a little ahead of schedule.']",2.07,"She","Was the plane going to arrive late?","pilot","No","[7227, 1494, 1192, 2248, u'No']",24,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"649",19,6451,"[u'The undertaker went outside to smoke.', u' finished smoking two cigarettes before returning inside.']",1.97,"He","Did the undertaker smoke three cigarettes?","undertaker","No","[5979, 605, 1697, 1226, u'No']",25,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"650",19,10774,"[u'The astrologer got a sweepstakes entry in the mail.', u' decided to fill it out and mail it in.']",5.8,"He","Did the astrologer receive a package in the mail?","astrologer","No","[4620, 623, 3203, 856, u'No']",26,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"651",19,9047,"[u'The electrician examined the light fixing.', u' needed a special attachment to fix it.']",2.2,"She","Was the electrician mending a stereo?","electrician","No","[6543, 762, 1426, 1755, u'No']",27,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"652",19,8690,"[u'The housekeeper always showed up late for work.', u' was threatened with termination if this behavior continued.']",9.97,"She","Did the housekeeper always show up for work on time?","housekeeper","No","[6674, 586, 3556, 1410, u'No']",28,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"653",19,9017,"[u'The cleaner read the instriuctions on the bottle very carefully.', u' then began to mix the cleaning solution.']",9.17,"She","Was the cleaner mixing a cleaning solution?","cleaner","Yes","[5544, 628, 2186, 1701, u'Yes']",29,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"654",19,11390,"[u'The student seemed upset and pale.', u' then asked for a glass of water.']",5.6,"She","Did the student ask for a glass of water?","student","Yes","[5875, 615, 1630, 2609, u'Yes']",30,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"655",19,9456,"[u'The interpreter checked the documents carefully for typos.', u' signed them and put them in the outgoing mail.']",6.53,"She","Did the interpreter put the documents in the trash?","interpreter","No","[9744, 564, 2186, 2028, u'No']",31,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"656",19,9350,"[u'The farmer was worried about the next harvest.', u' was concerned there wouldn&quotechart be enough rain.']",2.27,"She","Was the farmer concerned there wouldn&quotechart be enough rain?","farmer","Yes","[5802, 550, 3738, 1616, u'Yes']",32,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"657",19,8190,"[u'The paratrooper was very moody and hard to get along with.', u' seemed to be liked by no one in the squad.']",1.24,"He","Did anyone in the squad like the paratrooper?","paratrooper","No","[5171, 754, 1925, 1461, u'No']",33,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"658",19,7566,"[u'The dental assistant made several recommendations.', u' stressed the importance of avoiding sugary snacks.']",9.63,"He","Did the dental assistant encourage avoiding sugary snacks?","dental assistant","Yes","[6331, 558, 1162, 1904, u'Yes']",34,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"659",19,14232,"[u'The nurse examined the medication carefully.', u' then wrote something on the chart and left.']",9.07,"He","Was the nurse examining medication?","nurse","Yes","[6333, 978, 2368, 4422, u'Yes']",35,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
"660",19,8591,"[u'The pediatrician gave out free gift bags to every appointment.', u' included in each gift bag the child&quotechars favorite candy.']",5.43,"He","Did the pediatrician give out free gift bags to only some appointments?","pediatrician","No","[9252, 532, 1572, 1952, u'No']",36,"English",0,"Male",62,"","",NA,"1.00",2,"Linux",768,1366,"Chrome","3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","3N0UI6O13VFNAUA727RQIV42IR5QQ0","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Thu May 18 17:08:16 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sat May 20 17:08:16 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3BCRDCM0OEWOZIL9H1NEVPI9AVT6KP","31EUONYN2W5VQJIJ63SH3HB1CC5OV3",1,"Approved","Thu May 18 17:20:35 PDT 2017","Thu May 18 17:08:51 PDT 2017","Thu May 18 17:15:35 PDT 2017","Thu May 18 17:20:55 PDT 2017",NA,NA,NA,NA,"undefined",6.67946666666667,"[]"
